PC1,PC2,Cluster
-10.338277522990184,-7.446507841184579,1
-8.903922082270354,-4.451998049589641,1
-8.75521191037133,-3.6557453208350212,1
0.2086907498180739,1.0637481798318125,1
-4.04537085071251,4.448033758761693,1
-4.585940236728387,0.5584077042755926,0
-8.07029175549239,-3.7863176083450485,0
-8.399396773248228,-2.6380961819810955,1
-7.668689816878156,-1.1756663238923444,1
-5.408356907799387,2.815831807197762,1
-2.497458377826308,-1.6243566242951122,1
-0.2978540802660748,4.663844888531624,0
-2.2513497964499236,2.343485451528475,1
-8.164197186005422,-3.8991853576210627,1
-0.2138057107000568,4.658606234942042,0
-8.59301352357173,-2.7240592772775702,1
-1.3002096753521164,-0.6859600980741813,1
-8.490516027162359,-3.100373543521222,1
-5.432308208242593,1.521288729108698,1
-4.484198209211507,3.6250578108661164,1
-8.5924011084387,-7.404264116388292,1
-7.086868476719479,-0.8460549138572913,1
-1.6206549875096026,-0.3756115433915107,0
-9.594770353538433,-5.2618615420447306,1
-5.535795984215239,3.4516883406045564,1
-4.774624274062216,4.442141824845746,1
2.0801605224954423,0.7463400385873343,1
-1.0885488552253406,3.5487906389417025,1
-5.578007298526302,0.8108360590477259,1
-3.0100757713552366,1.8738978581971768,1
-6.510251975653959,-0.4490783174231567,1
0.9845177982081366,8.081698244882046,0
-9.623506681014367,-4.977560130522909,1
0.8328100172318206,-1.0107791679924238,1
-5.229705105400029,2.0050018062672774,1
-8.03182271047359,-0.4413942213266336,1
-6.193041584869738,0.8870439124324815,1
-7.806012114376473,-3.3245764684961907,1
-3.318571288057252,0.8546477709767756,1
-1.5431332942628124,6.009511641391123,1
-6.612398676363826,0.6217344543225128,1
-11.105535734512477,-4.9782442069803015,1
13.692966596267397,-2.953017975944661,1
12.198276369367964,-3.311008759051925,1
-8.107042956791455,-1.2656855920155354,1
16.7136804807646,3.541766622493498,0
13.892116574349444,-5.248633481031878,0
14.126266847713712,-0.886171800174062,1
15.477116224914733,-0.19781066769552802,1
5.668931377148673,-7.53862624762052,1
12.907257013565896,-4.198947764549065,1
14.000349602079611,-3.4319581407595816,1
-7.04733502294643,0.18957621021308846,1
14.43744949266107,-0.6510470644162881,1
15.829886848410968,-2.4133427673823586,1
15.478399538101156,-2.5866139743021135,1
9.722875793937645,1.6729109404865443,1
10.431226644682587,0.7854877250677543,1
-1.3694829031152282,-0.7637321520157442,0
13.635937057695434,2.4797733953372987,0
13.93324327907387,4.754836050718976,1
12.437387597164184,-5.151432823217416,0
